userid,date,mood,circumplex.arousal
AS14.03,2014-04-25,8.0
AS14.03,2014-04-26,8.0
AS14.03,2014-04-27,8.0
AS14.03,2014-04-28,7.0
AS14.03,2014-04-29,7.0
AS14.03,2014-04-30,7.0
AS14.03,2014-05-01,7.0
AS14.03,2014-05-02,8.0
AS14.03,2014-05-03,8.0
AS14.03,2014-05-04,7.0
AS14.03,2014-05-05,7.0
AS14.03,2014-05-07,8.0
AS14.17,2014-03-04,7.0
AS14.17,2014-03-05,8.0
AS14.17,2014-03-06,7.0
AS14.17,2014-03-07,8.0
AS14.17,2014-03-08,8.0
AS14.17,2014-03-09,7.0
AS14.17,2014-03-10,7.0
AS14.17,2014-03-11,6.0
AS14.17,2014-03-12,6.0
AS14.17,2014-03-13,7.0
AS14.17,2014-03-14,8.0
AS14.17,2014-03-21,7.0
AS14.17,2014-03-22,7.0
AS14.17,2014-03-23,7.0
AS14.17,2014-03-24,7.0
AS14.17,2014-03-25,8.0
AS14.17,2014-03-26,7.0
AS14.17,2014-03-27,7.0
AS14.17,2014-03-28,7.0
AS14.17,2014-03-29,7.0
AS14.17,2014-03-30,8.0
AS14.17,2014-03-31,7.0
AS14.17,2014-04-01,7.0
AS14.17,2014-04-02,8.0
AS14.17,2014-04-03,7.0
AS14.17,2014-04-04,7.0
AS14.17,2014-04-05,7.0
AS14.17,2014-04-06,7.0
AS14.17,2014-04-07,7.0
AS14.17,2014-04-08,7.0
AS14.17,2014-04-09,7.0
AS14.17,2014-04-10,7.0
AS14.17,2014-04-11,7.0
AS14.17,2014-04-12,7.0
AS14.17,2014-04-13,7.0
AS14.17,2014-04-14,7.0
AS14.17,2014-04-15,7.0
AS14.17,2014-04-16,7.0
AS14.17,2014-04-17,7.0
AS14.17,2014-04-18,7.0
AS14.17,2014-04-19,7.0
AS14.17,2014-04-20,7.0
AS14.17,2014-04-21,7.0
AS14.17,2014-04-22,7.0
AS14.17,2014-04-23,7.0
AS14.17,2014-04-24,7.0
AS14.17,2014-04-25,7.0
AS14.17,2014-04-26,8.0
AS14.17,2014-04-27,7.0
AS14.17,2014-04-28,7.0
AS14.17,2014-04-29,7.0
AS14.17,2014-04-30,7.0
AS14.17,2014-05-01,8.0
AS14.17,2014-05-02,7.0
AS14.17,2014-05-03,7.0
AS14.17,2014-05-05,8.0
AS14.02,2014-03-16,6.0
AS14.02,2014-03-17,7.0
AS14.02,2014-03-18,8.0
AS14.02,2014-03-19,7.0
AS14.02,2014-03-20,7.0
AS14.02,2014-03-21,8.0
AS14.02,2014-03-22,6.0
AS14.02,2014-03-23,6.0
AS14.02,2014-03-24,6.0
AS14.02,2014-03-25,8.0
AS14.02,2014-03-26,7.0
AS14.02,2014-03-27,7.0
AS14.02,2014-03-28,7.0
AS14.02,2014-03-29,7.0
AS14.02,2014-03-30,7.0
AS14.02,2014-03-31,7.0
AS14.02,2014-04-01,7.0
AS14.02,2014-04-02,6.0
AS14.02,2014-04-03,6.0
AS14.02,2014-04-04,6.0
AS14.02,2014-04-05,7.0
AS14.02,2014-04-06,4.0
AS14.02,2014-04-07,7.0
AS14.02,2014-04-08,6.0
AS14.02,2014-04-09,7.0
AS14.02,2014-04-10,7.0
AS14.02,2014-04-11,6.0
AS14.02,2014-04-12,6.0
AS14.02,2014-04-13,7.0
AS14.02,2014-04-14,8.0
AS14.02,2014-04-15,7.0
AS14.02,2014-04-16,7.0
AS14.02,2014-04-17,6.0
AS14.02,2014-04-18,6.0
AS14.02,2014-04-19,6.0
AS14.02,2014-04-20,5.0
AS14.02,2014-04-21,6.0
AS14.02,2014-04-22,6.0
AS14.02,2014-04-23,6.0
AS14.02,2014-04-24,7.0
AS14.02,2014-04-25,9.0
AS14.07,2014-03-19,7.0
AS14.07,2014-03-20,5.0
AS14.07,2014-03-21,7.0
AS14.07,2014-03-22,6.0
AS14.07,2014-03-23,8.0
AS14.07,2014-03-24,8.0
AS14.07,2014-03-25,8.0
AS14.07,2014-03-26,7.0
AS14.07,2014-03-27,7.0
AS14.07,2014-03-28,8.0
AS14.07,2014-03-29,7.0
AS14.07,2014-03-30,6.0
AS14.07,2014-03-31,4.0
AS14.07,2014-04-01,7.0
AS14.07,2014-04-02,6.0
AS14.07,2014-04-03,6.0
AS14.07,2014-04-04,6.0
AS14.07,2014-04-05,6.0
AS14.07,2014-04-06,7.0
AS14.07,2014-04-07,5.0
AS14.07,2014-04-08,7.0
AS14.07,2014-04-09,6.0
AS14.07,2014-04-10,6.0
AS14.07,2014-04-11,4.0
AS14.07,2014-04-12,6.0
AS14.07,2014-04-13,6.0
AS14.07,2014-04-14,6.0
AS14.07,2014-04-15,6.0
AS14.07,2014-04-16,5.0
AS14.07,2014-04-17,4.0
AS14.07,2014-04-18,5.0
AS14.07,2014-04-19,7.0
AS14.07,2014-04-20,3.0
AS14.07,2014-04-21,7.0
AS14.07,2014-04-22,6.0
AS14.07,2014-04-23,6.0
AS14.07,2014-04-24,6.0
AS14.07,2014-04-25,3.0
AS14.07,2014-04-26,5.0
AS14.07,2014-04-27,6.0
AS14.07,2014-04-28,7.0
AS14.07,2014-04-29,5.0
AS14.07,2014-04-30,5.0
AS14.07,2014-05-01,5.0
AS14.07,2014-05-02,6.0
AS14.07,2014-05-03,6.0
AS14.07,2014-05-04,8.0
AS14.07,2014-05-05,6.0
AS14.08,2014-03-05,6.0
AS14.08,2014-03-06,7.0
AS14.08,2014-03-07,7.0
AS14.08,2014-03-08,7.0
AS14.08,2014-03-09,7.0
AS14.08,2014-03-10,7.0
AS14.08,2014-03-11,7.0
AS14.08,2014-03-12,7.0
AS14.08,2014-03-13,7.0
AS14.08,2014-03-14,7.0
AS14.08,2014-03-15,6.0
AS14.08,2014-03-16,7.0
AS14.08,2014-03-17,5.0
AS14.08,2014-03-18,6.0
AS14.08,2014-03-19,7.0
AS14.08,2014-03-20,6.0
AS14.08,2014-03-21,7.0
AS14.08,2014-03-22,6.0
AS14.08,2014-03-23,7.0
AS14.08,2014-03-24,7.0
AS14.08,2014-03-25,7.0
AS14.08,2014-03-26,6.0
AS14.08,2014-03-27,6.0
AS14.08,2014-03-28,6.0
AS14.08,2014-03-29,7.0
AS14.08,2014-03-30,7.0
AS14.08,2014-03-31,8.0
AS14.08,2014-04-01,7.0
AS14.08,2014-04-02,7.0
AS14.08,2014-04-03,7.0
AS14.08,2014-04-04,8.0
AS14.08,2014-04-05,7.0
AS14.08,2014-04-06,8.0
AS14.08,2014-04-07,7.0
AS14.08,2014-04-08,6.0
AS14.08,2014-04-09,6.0
AS14.08,2014-04-10,8.0
AS14.08,2014-04-11,8.0
AS14.08,2014-04-12,7.0
AS14.08,2014-04-13,8.0
AS14.08,2014-04-14,7.0
AS14.08,2014-04-15,6.0
AS14.08,2014-04-16,7.0
AS14.08,2014-04-17,6.0
AS14.08,2014-04-18,6.0
AS14.08,2014-04-19,8.0
AS14.08,2014-04-20,6.0
AS14.08,2014-04-21,6.0
AS14.08,2014-04-22,6.0
AS14.08,2014-04-23,6.0
AS14.08,2014-04-24,7.0
AS14.08,2014-04-25,6.0
AS14.08,2014-04-26,6.0
AS14.08,2014-04-27,6.0
AS14.08,2014-04-28,6.0
AS14.08,2014-04-29,6.0
AS14.08,2014-04-30,7.0
AS14.08,2014-05-01,7.0
AS14.08,2014-05-02,7.0
AS14.08,2014-05-03,7.0
AS14.08,2014-05-04,7.0
AS14.08,2014-05-05,7.0
AS14.32,2014-04-01,8.0
AS14.32,2014-04-02,7.0
AS14.32,2014-04-03,8.0
AS14.32,2014-04-04,8.0
AS14.32,2014-04-05,8.0
AS14.32,2014-04-06,8.0
AS14.32,2014-04-07,7.0
AS14.32,2014-04-08,8.0
AS14.32,2014-04-09,7.0
AS14.32,2014-04-10,8.0
AS14.32,2014-04-11,8.0
AS14.32,2014-04-12,9.0
AS14.32,2014-04-13,8.0
AS14.32,2014-04-14,8.0
AS14.32,2014-04-15,8.0
AS14.32,2014-04-16,8.0
AS14.32,2014-04-17,8.0
AS14.32,2014-04-18,7.0
AS14.32,2014-04-21,7.0
AS14.32,2014-04-23,7.0
AS14.32,2014-04-24,8.0
AS14.32,2014-04-25,8.0
AS14.32,2014-04-27,7.0
AS14.32,2014-04-28,8.0
AS14.32,2014-04-29,8.0
AS14.32,2014-04-30,7.0
AS14.32,2014-05-01,7.0
AS14.32,2014-05-02,7.0
AS14.32,2014-05-03,8.0
AS14.32,2014-05-04,9.0
AS14.32,2014-05-05,7.0
AS14.32,2014-05-07,6.0
AS14.32,2014-05-08,6.0
AS14.32,2014-05-09,8.0
AS14.32,2014-05-10,7.0
AS14.32,2014-05-11,7.0
AS14.32,2014-05-12,7.0
AS14.05,2014-03-14,8.0
AS14.05,2014-03-15,6.0
AS14.05,2014-03-16,6.0
AS14.05,2014-03-17,6.0
AS14.05,2014-03-18,8.0
AS14.05,2014-03-19,7.0
AS14.05,2014-03-20,7.0
AS14.05,2014-03-21,7.0
AS14.05,2014-03-22,4.0
AS14.05,2014-03-23,4.0
AS14.05,2014-03-24,4.0
AS14.05,2014-03-25,5.0
AS14.05,2014-03-26,6.0
AS14.05,2014-03-27,6.0
AS14.05,2014-03-28,6.0
AS14.05,2014-03-29,6.0
AS14.05,2014-03-30,6.0
AS14.05,2014-03-31,7.0
AS14.05,2014-04-01,7.0
AS14.05,2014-04-02,7.0
AS14.05,2014-04-03,7.0
AS14.05,2014-04-04,7.0
AS14.05,2014-04-05,8.0
AS14.05,2014-04-06,7.0
AS14.05,2014-04-07,7.0
AS14.05,2014-04-08,7.0
AS14.05,2014-04-09,7.0
AS14.05,2014-04-10,7.0
AS14.05,2014-04-11,7.0
AS14.05,2014-04-12,7.0
AS14.05,2014-04-13,8.0
AS14.05,2014-04-14,6.0
AS14.05,2014-04-15,7.0
AS14.05,2014-04-16,7.0
AS14.05,2014-04-17,7.0
AS14.05,2014-04-18,8.0
AS14.05,2014-04-19,7.0
AS14.05,2014-04-20,7.0
AS14.05,2014-04-21,7.0
AS14.05,2014-04-22,7.0
AS14.05,2014-04-23,7.0
AS14.05,2014-04-24,7.0
AS14.05,2014-04-25,7.0
AS14.05,2014-04-26,8.0
AS14.05,2014-04-27,7.0
AS14.05,2014-04-28,7.0
AS14.05,2014-04-29,7.0
AS14.05,2014-04-30,7.0
AS14.05,2014-05-01,7.0
AS14.05,2014-05-02,7.0
AS14.05,2014-05-03,7.0
AS14.05,2014-05-04,7.0
AS14.05,2014-05-05,6.0
AS14.09,2014-03-21,7.0
AS14.09,2014-03-22,7.0
AS14.09,2014-03-23,7.0
AS14.09,2014-03-24,7.0
AS14.09,2014-03-25,6.0
AS14.09,2014-03-26,8.0
AS14.09,2014-03-27,8.0
AS14.09,2014-03-28,8.0
AS14.09,2014-03-29,8.0
AS14.09,2014-03-30,8.0
AS14.09,2014-03-31,7.0
AS14.09,2014-04-01,8.0
AS14.09,2014-04-02,6.0
AS14.09,2014-04-03,8.0
AS14.09,2014-04-04,7.0
AS14.09,2014-04-05,8.0
AS14.09,2014-04-06,7.0
AS14.09,2014-04-07,6.0
AS14.09,2014-04-08,7.0
AS14.09,2014-04-09,6.0
AS14.09,2014-04-10,6.0
AS14.09,2014-04-11,7.0
AS14.09,2014-04-12,7.0
AS14.09,2014-04-13,6.0
AS14.09,2014-04-14,6.0
AS14.09,2014-04-15,6.0
AS14.09,2014-04-16,6.0
AS14.09,2014-04-17,7.0
AS14.09,2014-04-18,7.0
AS14.09,2014-04-19,8.0
AS14.09,2014-04-20,6.0
AS14.09,2014-04-21,6.0
AS14.09,2014-04-22,7.0
AS14.09,2014-04-23,6.0
AS14.09,2014-04-24,7.0
AS14.09,2014-04-25,7.0
AS14.09,2014-04-26,8.0
AS14.09,2014-04-27,6.0
AS14.09,2014-04-28,7.0
AS14.09,2014-04-29,7.0
AS14.09,2014-04-30,7.0
AS14.09,2014-05-01,8.0
AS14.09,2014-05-02,8.0
AS14.09,2014-05-03,8.0
AS14.09,2014-05-04,7.0
AS14.09,2014-05-05,6.0
AS14.23,2014-03-22,7.0
AS14.23,2014-03-23,7.0
AS14.23,2014-03-24,6.0
AS14.23,2014-03-25,6.0
AS14.23,2014-03-26,7.0
AS14.23,2014-03-27,7.0
AS14.23,2014-03-28,7.0
AS14.23,2014-03-29,7.0
AS14.23,2014-03-30,7.0
AS14.23,2014-03-31,8.0
AS14.23,2014-04-01,8.0
AS14.23,2014-04-02,7.0
AS14.23,2014-04-03,7.0
AS14.23,2014-04-04,7.0
AS14.23,2014-04-05,6.0
AS14.23,2014-04-06,7.0
AS14.23,2014-04-07,6.0
AS14.23,2014-04-08,7.0
AS14.23,2014-04-09,7.0
AS14.23,2014-04-10,7.0
AS14.23,2014-04-11,7.0
AS14.23,2014-04-12,8.0
AS14.23,2014-04-13,7.0
AS14.23,2014-04-15,7.0
AS14.23,2014-04-16,7.0
AS14.23,2014-04-17,7.0
AS14.23,2014-04-18,8.0
AS14.23,2014-04-19,8.0
AS14.23,2014-04-20,8.0
AS14.23,2014-04-21,7.0
AS14.23,2014-04-22,6.0
AS14.23,2014-04-23,7.0
AS14.23,2014-04-24,7.0
AS14.23,2014-04-25,8.0
AS14.23,2014-04-26,8.0
AS14.23,2014-04-27,7.0
AS14.23,2014-04-28,8.0
AS14.23,2014-04-29,7.0
AS14.23,2014-04-30,9.0
AS14.16,2014-03-13,8.0
AS14.16,2014-03-14,7.0
AS14.16,2014-03-15,6.0
AS14.16,2014-03-16,7.0
AS14.16,2014-03-17,7.0
AS14.16,2014-03-18,7.0
AS14.16,2014-03-19,6.0
AS14.16,2014-03-20,6.0
AS14.16,2014-03-21,7.0
AS14.16,2014-03-22,6.0
AS14.16,2014-03-23,7.0
AS14.16,2014-03-24,6.0
AS14.16,2014-03-25,6.0
AS14.16,2014-03-26,6.0
AS14.16,2014-03-27,6.0
AS14.16,2014-03-28,6.0
AS14.16,2014-03-29,6.0
AS14.16,2014-03-30,5.0
AS14.16,2014-03-31,6.0
AS14.16,2014-04-01,6.0
AS14.16,2014-04-02,6.0
AS14.16,2014-04-03,6.0
AS14.16,2014-04-04,6.0
AS14.16,2014-04-05,7.0
AS14.16,2014-04-06,7.0
AS14.16,2014-04-07,7.0
AS14.16,2014-04-08,6.0
AS14.16,2014-04-09,7.0
AS14.16,2014-04-10,7.0
AS14.16,2014-04-11,7.0
AS14.16,2014-04-12,7.0
AS14.16,2014-04-13,6.0
AS14.16,2014-04-14,7.0
AS14.16,2014-04-15,7.0
AS14.16,2014-04-16,7.0
AS14.16,2014-04-17,7.0
AS14.16,2014-04-18,7.0
AS14.16,2014-04-19,7.0
AS14.16,2014-04-20,7.0
AS14.16,2014-04-21,7.0
AS14.16,2014-04-22,7.0
AS14.16,2014-04-23,7.0
AS14.16,2014-04-24,5.0
AS14.16,2014-04-25,7.0
AS14.16,2014-04-26,7.0
AS14.16,2014-04-27,7.0
AS14.16,2014-04-28,8.0
AS14.16,2014-04-29,7.0
AS14.16,2014-04-30,7.0
AS14.16,2014-05-01,7.0
AS14.16,2014-05-02,8.0
AS14.16,2014-05-04,7.0
AS14.16,2014-05-05,7.0
